beta,time_exponent_p,time_step,dimensionless_gap,physical_gap_in_chosen_units,large_beta_asymptote
3548.1338923357566,0.5,0.016788040181225598,0.000422817018501202,0.025185609156097133,0.025182060271838398
3548.1338923357566,1.0,0.00028183829312644523,0.000422817018501202,1.5002113936004695,1.5
3548.1338923357566,1.5,4.7315125896148e-06,0.000422817018501202,89.36191344587,89.3493215293516
3981.0717055349733,0.5,0.015848931924611134,0.00037683028949661064,0.023776383878048393,0.0237733978869167
3981.0717055349733,1.0,0.00025118864315095795,0.00037683028949661064,1.5001884033035096,1.5
3981.0717055349733,1.5,3.981071705534972e-06,0.00037683028949661064,94.65548911683635,94.64360167202899
4466.835921509635,0.5,0.014962356560944327,0.0003358457619303215,0.022446047222732746,0.02244353484141649
4466.835921509635,1.0,0.00022387211385683375,0.0003358457619303215,1.5001679134771333,1.5
4466.835921509635,1.5,3.349654391578272e-06,0.0003358457619303215,100.26281003040421,100.25158763529224
5011.872336272725,0.5,0.01412537544622754,0.00029931920677169133,0.0211901770619223,0.021188063169341312
5011.872336272725,1.0,0.00019952623149688788,0.00029931920677169133,1.5001496521341355,1.5
5011.872336272725,1.5,2.8183829312644517e-06,0.00029931920677169133,106.20246221736924,106.19186765762072
5623.413251903491,0.5,0.01333521432163324,0.0002667656296420891,0.02000460009175291,0.020002821482449862
5623.413251903491,1.0,0.00017782794100389227,0.0002667656296420891,1.5001333768817025,1.5
5623.413251903491,1.5,2.3713737056616552e-06,0.0002667656296420891,112.49413325499313,112.48413139986837
6309.573444801937,0.5,0.012589254117941668,0.0002377528187634623,0.01888537768291031,0.018883881176912504
6309.573444801937,1.0,0.00015848931924611126,0.0002377528187634623,1.5001188716967493,1.5
6309.573444801937,1.5,1.995262314968878e-06,0.0002377528187634623,119.15867752314601,119.14923520864227
7079.457843841381,0.5,0.011885022274370183,0.0002118955966888973,0.01782879255900479,0.017827533411555276
7079.457843841381,1.0,0.00014125375446227538,0.0002118955966888973,1.5001059440546638,1.5
7079.457843841381,1.5,1.6788040181225596e-06,0.0002118955966888973,126.2181853280673,126.20927124677928
