kind,M,duration,residual_budget,other
triangle_feasibility,0.009755126584671817,2.6450763705116316,0.5339073038290617,False
triangle_feasibility,0.010072477783371515,2.6731247385241264,0.5170856114402838,False
triangle_feasibility,0.010400152967356484,2.702716669845416,0.5007939161742146,False
triangle_feasibility,0.010738487993786254,2.733966719936134,0.485015519535627,False
triangle_feasibility,0.011087829645836688,2.767000851891429,0.4697342491448706,False
triangle_feasibility,0.011448535988142208,2.8019578949357893,0.4549344421616748,False
triangle_feasibility,0.011820976733801253,2.8389912327430262,0.44060092923120897,False
triangle_feasibility,0.012205533623321028,2.8782707649722763,0.4267190189359527,False
triangle_feasibility,0.012602600815889979,2.9199851950326186,0.41327448273743705,False
triangle_feasibility,0.01301258529337904,2.9643447091793194,0.40025354039242267,False
triangle_feasibility,0.013435907277485802,3.011584127328264,0.38764284582856573,False
triangle_feasibility,0.013873000660448965,3.0619666254171043,0.37542947346509953,False
triangle_feasibility,0.014324313449774832,3.1157881540386083,0.3636009049645032,False
triangle_feasibility,0.014790308227431444,3.1733827101785703,0.3521450164015843,False
triangle_feasibility,0.015271462623981108,3.235128660604972,0.3410500658368227,False
triangle_feasibility,0.015768269808137284,3.301456370080618,0.3303046812812367,False
triangle_feasibility,0.016281238992247666,3.37285745970679,0.3198978490404378,False
triangle_feasibility,0.016810895954221354,3.449896116817124,0.30981890242592797,False
triangle_feasibility,0.017357783576435384,3.533223007123144,0.30005751082206567,False
triangle_feasibility,0.017922462402172733,3.6235925154929007,0.29060366909749685,False
triangle_feasibility,0.01850551121016225,3.721884283092265,0.2814476873501982,False
triangle_feasibility,0.01910752760780934,3.829130344090007,0.2725801809756204,False
triangle_feasibility,0.019729128643725558,3.946549637356245,0.26399206104775114,False
triangle_feasibility,0.020370951440184682,4.07559234245191,0.2556745250032423,False
triangle_feasibility,0.02103365384615385,4.217997465145755,0.24761904761904757,False
